id;title;genres;company;score;released_at
pinball-hall-of-fame-the-gottlieb-collection;Pinball Hall of Fame: The Gottlieb Collection;Action,Pinball;Farsight Studios / Crave;73;2005-12-06 00:00:00.000000
pinball-hall-of-fame-the-williams-collection;Pinball Hall of Fame: The Williams Collection;Action,Pinball;Farsight Studios / Crave;78;2008-02-26 00:00:00.000000
pinball;Pinball;Action,Pinball;;0;2005-09-29 00:00:00.000000
pipe-mania;Pipe Mania;Puzzle,General;;74;2008-09-26 00:00:00.000000
pirates-of-the-caribbean-at-worlds-end;Pirates of the Caribbean: At World's End;Action,Adventure;Eurocom Entertainment Software;61;2007-05-22 00:00:00.000000
pirates-of-the-caribbean-at-worlds-end;Pirates of the Caribbean: At World's End;Action Adventure,Linear;Eurocom / Disney Interactive Studios;61;2007-05-22 00:00:00.000000
pirates-of-the-caribbean-dead-mans-chest;Pirates of the Caribbean: Dead Man's Chest;Action Adventure,General;Griptonite Games / Buena Vista Games;52;2006-06-27 00:00:00.000000
pirates-of-the-caribbean-dead-mans-chest;Pirates of the Caribbean: Dead Man's Chest;Action,Adventure;Griptonite Games;52;2006-06-27 00:00:00.000000
pixeljunk-monsters-deluxe;PixelJunk Monsters Deluxe;Strategy,Real-Time,Defense;Q-Games / SCEA;86;2010-04-27 00:00:00.000000
p-kara;P-Kara;Action,Rhythm,Music;;0;2006-12-14 00:00:00.000000
planetarian-chiisana-hoshi-no-yume;Planetarian: Chiisana Hoshi no Yume;Adventure,Visual Novel;;0;2009-02-28 00:00:00.000000
platypus;Platypus;Action,Shooter,Shoot-'Em-Up,Horizontal;Squashy Software / MumboJumbo;59;2006-11-17 00:00:00.000000
playstation-network-collection-power-pack;PlayStation Network Collection: Power Pack;Miscellaneous,Compilation;Various / SCEE;0;2008-10-24 00:00:00.000000
playstation-network-collection-puzzle-pack;PlayStation Network Collection: Puzzle Pack;Miscellaneous,Compilation;;0;2008-10-24 00:00:00.000000
plus-plum-2-again-portable;Plus Plum 2 Again Portable;Puzzle,General;;0;2006-11-16 00:00:00.000000
pocket-pool;Pocket Pool;Sports,Individual,Billiards;Conspiracy Entertainment / Eidos Interactive;37;2007-04-18 00:00:00.000000
pocket-racers;Pocket Racers;Racing,Arcade,Automobile;Blade Interactive / Konami;39;2006-11-14 00:00:00.000000
popn-music-portable-2;Pop'n Music Portable 2;Action,Rhythm,Music;;0;2011-11-23 00:00:00.000000
popn-music-portable;Pop'n Music Portable;Action,Rhythm,Music;;0;2010-02-04 00:00:00.000000
popolocrois;PoPoLoCrois;Role-Playing,Japanese-Style;G-Artists / Agetec;66;2005-11-29 00:00:00.000000
portable-island-tenohira-resort;Portable Island: Tenohira Resort;Action,General;;0;2006-07-20 00:00:00.000000
power-pro-success-legends;Power Pro Success Legends;Sports,Team,Baseball,Arcade;;0;2010-02-25 00:00:00.000000
power-stone-collection;Power Stone Collection;Miscellaneous,Compilation;;74;2006-10-31 00:00:00.000000
pq2-practical-intelligence-quotient;PQ2: Practical Intelligence Quotient;Puzzle,General;Now Production / D3Publisher;74;2007-06-18 00:00:00.000000
pq-practical-intelligence-quotient;PQ: Practical Intelligence Quotient;Puzzle,General;Now Production / D3Publisher;69;2006-01-10 00:00:00.000000
prince-of-persia-revelations;Prince of Persia Revelations;Action Adventure,Linear;Pipeworks Software, Inc. / Ubisoft;65;2005-12-06 00:00:00.000000
prince-of-persia-rival-swords;Prince of Persia Rival Swords;Action Adventure,General;Pipeworks Software, Inc. / Ubisoft;74;2007-04-03 00:00:00.000000
prince-of-persia-rival-swords;Prince of Persia Rival Swords;Action,Adventure;Pipeworks Software, Inc.;74;2007-04-03 00:00:00.000000
prince-of-persia-the-forgotten-sands;Prince of Persia: The Forgotten Sands;Action Adventure,General;Ubisoft Quebec / Ubisoft;65;2010-05-18 00:00:00.000000
prince-of-persia-the-forgotten-sands;Prince of Persia: The Forgotten Sands;Action,Adventure;Ubisoft Quebec;65;2010-05-18 00:00:00.000000
princess-crown;Princess Crown;Role-Playing,Action RPG;;0;2005-09-22 00:00:00.000000
princess-evangile-portable;Princess Evangile Portable;Adventure,Visual Novel;Moonstone / CyberFront;0;2012-04-12 00:00:00.000000
princess-frontier-portable;Princess Frontier Portable;Adventure,General;;0;2011-04-07 00:00:00.000000
princess-maker-4-portable;Princess Maker 4 Portable;Strategy,General;;0;2006-10-12 00:00:00.000000
princess-maker-5-portable;Princess Maker 5 Portable;Strategy,General;;0;2008-09-25 00:00:00.000000
prinny-2-dawn-of-operation-panties-dood;Prinny 2: Dawn of Operation Panties, Dood!;Action,Platformer,2D;Nippon Ichi Software / NIS America;68;2011-01-11 00:00:00.000000
prinny-can-i-really-be-the-hero;Prinny: Can I Really Be the Hero?;Action,Platformer,2D;Nippon Ichi Software / NIS America;72;2009-02-17 00:00:00.000000
pri-saga-portable;Pri-Saga! Portable;Adventure,General;;0;2009-10-29 00:00:00.000000
pro-atlas-travel-guide;Pro Atlas Travel Guide;Miscellaneous,General;;0;2007-08-09 00:00:00.000000
pro-cycling-season-2007-le-tour-de-france;Pro Cycling Season 2007: Le Tour de France;Sports,Individual,Biking;Cyanide / Focus Home Interactive;0;2007-07-06 00:00:00.000000
pro-cycling-season-2008-le-tour-de-france;Pro Cycling Season 2008: Le Tour de France;Sports,Individual,Biking;Cyanide / Focus Home Interactive;0;1970-01-01 00:00:00.000000
pro-cycling-season-2009-le-tour-de-france;Pro Cycling Season 2009: Le Tour de France;Sports,Individual,Biking;Cyanide / Focus Home Interactive;0;2009-07-10 00:00:00.000000
pro-cycling-season-2010-le-tour-de-france;Pro Cycling Season 2010: Le Tour de France;Sports,Individual,Biking;Cyanide / Ubisoft;0;2010-07-09 00:00:00.000000
pro-evolution-soccer-2008;Pro Evolution Soccer 2008;Sports,Team,Soccer,Sim;;80;2008-03-11 00:00:00.000000
pro-evolution-soccer-2009;Pro Evolution Soccer 2009;Sports,Team,Soccer,Sim;;75;2008-11-11 00:00:00.000000
pro-evolution-soccer-2010;Pro Evolution Soccer 2010;Sports,Team,Soccer,Sim;;72;2009-11-10 00:00:00.000000
pro-evolution-soccer-2011;Pro Evolution Soccer 2011;Sports,Team,Soccer,Sim;;74;2010-11-02 00:00:00.000000
pro-evolution-soccer-2012;Pro Evolution Soccer 2012;Sports;Konami;74;2011-11-08 00:00:00.000000
pro-evolution-soccer-2012;Pro Evolution Soccer 2012;Sports,Team,Soccer,Sim;;74;2011-11-08 00:00:00.000000
pro-evolution-soccer-2013;Pro Evolution Soccer 2013;Sports;Konami;0;2012-11-06 00:00:00.000000
project-cerberus;Project Cerberus;Action,Fighting,2D;Kaga Create / MileStone Inc.;0;2010-08-26 00:00:00.000000
prostroke-golf-world-tour-2007;ProStroke Golf - World Tour 2007;Sports,Individual,Golf,Sim;Gusto Games / Oxygen Interactive;60;2007-03-08 00:00:00.000000
pro-yakyuu-spirits-2010;Pro Yakyuu Spirits 2010;Sports,Team,Baseball,Arcade;;0;2010-04-01 00:00:00.000000
pro-yakyuu-spirits-2011;Pro Yakyuu Spirits 2011;Sports,Team,Baseball,Arcade;;0;2011-04-14 00:00:00.000000
pro-yakyuu-spirits-2012;Pro Yakyuu Spirits 2012;Sports,Team,Baseball,Arcade;;0;2012-03-29 00:00:00.000000
puella-magi-madoka-magica-portable;Puella Magi Madoka Magica Portable;Role-Playing,General;Nitro+ / Namco Bandai Games;0;2012-03-15 00:00:00.000000
pump-it-up-zero-portable;Pump It Up Zero Portable;Action,Rhythm,Music;Andamiro U.S.A. Corp. / Studio9;0;2007-10-15 00:00:00.000000
pursuit-force-extreme-justice;Pursuit Force: Extreme Justice;Simulation,Vehicle,Combat;Bigbig Studios / SCEA;73;2008-01-29 00:00:00.000000
pursuit-force;Pursuit Force;Simulation,Vehicle,Combat;Bigbig Studios / SCEA;75;2006-03-07 00:00:00.000000
puyo-pop-fever;Puyo Pop Fever;Puzzle,Matching;Sonic Team / Ignition Entertainment;68;2006-05-19 00:00:00.000000
puyo-puyo-15th-anniversary;Puyo Puyo! 15th Anniversary;Puzzle,Matching;;0;2007-03-21 00:00:00.000000
puyo-puyo-20th-anniversary;Puyo Puyo!! 20th Anniversary;Puzzle,Matching;;0;2011-12-15 00:00:00.000000
puyo-puyo-7;Puyo Puyo 7;Puzzle,Matching;h.a.n.d. Inc. / Sega;0;2009-11-26 00:00:00.000000
puyo-puyo-fever-2;Puyo Puyo Fever 2;Puzzle,Matching;Sonic Team / Sega;0;2005-11-24 00:00:00.000000
puzzle-bobble-pocket;Puzzle Bobble Pocket;Puzzle,Matching;;0;2004-12-22 00:00:00.000000
puzzle-challenge-crosswords-and-more;Puzzle Challenge: Crosswords And More!;Puzzle,Logic;Supersonic Software / Crave;64;2006-06-09 00:00:00.000000
puzzle-chronicles;Puzzle Chronicles;Miscellaneous;Konami;62;2010-01-28 00:00:00.000000
puzzle-chronicles;Puzzle Chronicles;Puzzle,Action;;62;2010-01-28 00:00:00.000000
puzzle-guzzle;Puzzle Guzzle;Puzzle,General;Irem / Agetec;65;2008-02-27 00:00:00.000000
puzzle-quest-challenge-of-the-warlords;Puzzle Quest: Challenge of the Warlords;Puzzle,Matching;Vicious Cycle / D3Publisher;84;2007-03-20 00:00:00.000000
puzzler-collection;Puzzler Collection;Puzzle,Logic;Destination Software / Ubisoft;0;2008-08-01 00:00:00.000000
puzzle-scape;Puzzle Scape;Puzzle,General;Farmind Ltd / Got Game Entertainment;60;2007-06-18 00:00:00.000000
pw-project-witch;PW: Project Witch;Adventure,3D,First-Person;HuneX / GungHo;0;2009-07-23 00:00:00.000000
qix++;Qix++;Puzzle,Action;;0;2010-02-25 00:00:00.000000
queens-blade-spiral-chaos;Queen's Blade: Spiral Chaos;Strategy,Turn-Based,General;;0;2009-12-17 00:00:00.000000
queens-gate-spiral-chaos;Queen's Gate: Spiral Chaos;Strategy,Turn-Based,General;;0;2011-07-28 00:00:00.000000
quiz-kidou-senshi-gundam-toi-senshi-dx;Quiz Kidou Senshi Gundam: Toi Senshi DX;Puzzle,General;Crafts & Meister / Bandai Namco Games;0;2006-07-13 00:00:00.000000
r-15-portable;R-15 Portable;Adventure,Visual Novel;;0;2011-10-27 00:00:00.000000
race-driver-2006;Race Driver 2006;Racing,Simulation,Automobile;Sumo Digital / Codemasters;81;2006-06-06 00:00:00.000000
ragnarok-tactics;Ragnarok Tactics;Role-Playing;ApolloSoft;65;2012-11-06 00:00:00.000000
ragnarok-tactics;Ragnarok Tactics;Strategy,Turn-Based,Tactics;ApolloSoft / Aksys Games;65;2012-11-06 00:00:00.000000
rainbow-islands-evolution;Rainbow Islands Evolution;Action,Platformer,3D;Marvelous Entertainment / Ignition Entertainment;47;2008-01-24 00:00:00.000000
rain-wonder-trip;Rain Wonder Trip;Puzzle,General;Namco Bandai Games / Bandai Namco Games;0;2006-07-06 00:00:00.000000
ranshima-monogatari-rare-land-story-shoujo-no-yakujou;Ranshima Monogatari Rare Land Story: Shoujo no Yakujou;Role-Playing,General;;0;2009-07-23 00:00:00.000000
rapala-pro-bass-fishing-2010;Rapala Pro Bass Fishing 2010;Sports,Individual,Nature,Fishing;FUN Labs / Activision;0;2010-09-28 00:00:00.000000
rapala-trophies;Rapala Trophies;Sports,Individual,Nature,Fishing;Sand Grain Studios / Activision;0;2006-09-01 00:00:00.000000
ratchet-and-clank-size-matters;Ratchet & Clank: Size Matters;Action;High Impact Games;85;2007-02-13 00:00:00.000000
ratchet-and-clank-size-matters;Ratchet & Clank: Size Matters;Action,Platformer,3D;High Impact Games / SCEA;85;2007-02-13 00:00:00.000000
real-madrid-the-game;Real Madrid: The Game;Sports,Team,Soccer,Sim;Atomic Planet Entertainment / Virgin Play;0;1970-01-01 00:00:00.000000
real-rode-portable;Real Rode Portable;Adventure,General;;0;2010-04-22 00:00:00.000000
reel-fishing-the-great-outdoors;Reel Fishing: The Great Outdoors;Sports,Individual,Nature,Fishing;;21;2006-11-06 00:00:00.000000
remember-11-the-age-of-infinity;Remember 11: The Age of Infinity;Adventure,Visual Novel;;0;2009-04-16 00:00:00.000000
renai-banchou-2-midnight-lesson;Renai Banchou 2: Midnight Lesson!!!;Adventure,General;;0;2012-01-26 00:00:00.000000
rengoku-2-the-stairway-to-h-e-a-v-e-n;Rengoku II: The Stairway to H.E.A.V.E.N.;Action Adventure,General;Hudson Soft / Konami;51;2006-09-12 00:00:00.000000
rengoku-the-tower-of-purgatory;Rengoku: The Tower of Purgatory;Action Adventure,General;Neverland / Konami;43;2005-04-26 00:00:00.000000
resistance-retribution;Resistance: Retribution;Action,Shooter,Third-Person,Arcade;Sony Bend / SCEA;81;2009-03-17 00:00:00.000000
resistance-retribution;Resistance: Retribution;Action;Sony Bend;81;2009-03-17 00:00:00.000000
rezel-cross;Rezel Cross;Role-Playing,General;SIMS / SCEJ;0;2007-09-06 00:00:00.000000
ridge-racer-2;Ridge Racer 2;Racing,Arcade,Automobile;Bandai Namco Games / Namco Bandai Games;0;1970-01-01 00:00:00.000000
ridge-racer;Ridge Racer;Racing,Arcade,Automobile;;88;2005-03-22 00:00:00.000000
riviera-the-promised-land;Riviera: The Promised Land;Role-Playing,General;Sting / Atlus;68;2007-07-11 00:00:00.000000
robin-hood;Robin Hood: The Return of Richard;Action;Nordcurrent;0;2010-05-25 00:00:00.000000
rock-band-unplugged;Rock Band Unplugged;Action,Rhythm,Music;Backbone Entertainment / Electronic Arts;79;2009-06-09 00:00:00.000000
rockman-dash-2;RockMan Dash 2;Role-Playing,Action RPG;;0;2005-09-08 00:00:00.000000
rocky-balboa;Rocky Balboa;Sports,Individual,Combat,Boxing / Martial Arts;;58;2007-03-13 00:00:00.000000
ro-kyu-bu;Ro-Kyu-Bu!;Adventure,General;;0;2011-10-27 00:00:00.000000
routes-portable;Routes Portable;Adventure,Visual Novel;;0;2007-01-25 00:00:00.000000
r-type-command;R-Type Command;Strategy,Turn-Based,General;Irem / Atlus;69;2008-05-06 00:00:00.000000
r-type-tactics-2-operation-bitter-chocolate;R-Type Tactics II: Operation Bitter Chocolate;Strategy,Turn-Based,General;;0;1970-01-01 00:00:00.000000
rugby-league-challenge;Rugby League Challenge;Sports,Team,Rugby;Wicked Witch Software / Home Entertainment Suppliers;0;2010-05-26 00:00:00.000000
rurouni-kenshin-meiji-kenkaku-romantan-saisen;Rurouni Kenshin: Meiji Kenkaku Romantan Saisen;Action,Fighting,2D;NATSUME ATARI Inc. / Bandai Namco Games;0;2011-03-10 00:00:00.000000
r-u-r-u-r-petit-prince;R.U.R.U.R.: Petit Prince;Adventure,Visual Novel;;0;2010-09-22 00:00:00.000000
rush;Rush;Racing,Arcade,Automobile;Midway Studios - Newcastle / Midway;55;2006-10-30 00:00:00.000000
ryu-koku;Ryu-koku;Adventure,Visual Novel;;0;2011-10-13 00:00:00.000000
saigo-no-yakusoku-no-monogatari;Saigo no Yakusoku no Monogatari;Role-Playing,Japanese-Style;;0;2011-04-28 00:00:00.000000
saikyou-shogi-bonanza;Saikyou Shogi Bonanza;Miscellaneous,Board / Card Game;;0;2008-12-18 00:00:00.000000
saikyou-toudai-shogi-deluxe;Saikyou Toudai Shogi Deluxe;Miscellaneous,Board / Card Game;;0;2009-08-20 00:00:00.000000
saikyou-toudai-shogi-portable;Saikyou Toudai Shogi Portable;Miscellaneous,Board / Card Game;Mycom;0;2005-12-22 00:00:00.000000
saka-agari-hurricane-portable;Saka Agari Hurricane Portable;Adventure,General;;0;2011-07-28 00:00:00.000000
saki-portable;Saki Portable;Miscellaneous,Board / Card Game;;0;2010-03-25 00:00:00.000000
sakura-sakura-haru-urara;Sakura Sakura: Haru Urara;Adventure,General;;0;2010-08-26 00:00:00.000000
sakura-taisen-1-and-2;Sakura Taisen 1 & 2;Strategy,Turn-Based,Tactics;;0;2006-03-09 00:00:00.000000
salamander-portable;Salamander Portable;Miscellaneous,Compilation;M2 / Konami;0;2007-01-25 00:00:00.000000
sampaguita;Sampaguita;Adventure,Visual Novel;;0;2005-07-28 00:00:00.000000
samurai-dou-portable;Samurai Dou Portable;Action Adventure,Open-World;;0;2008-09-18 00:00:00.000000
samurai-shodown-anthology;Samurai Shodown Anthology;Miscellaneous,Compilation;;54;2009-03-24 00:00:00.000000
samurai-warriors-state-of-war;Samurai Warriors: State of War;Action,Beat-'Em-Up,2D;Omega Force / Koei;64;2006-03-07 00:00:00.000000
sangoku-hime-sangoku-ransei-haruten-no-saihai;Sangoku Hime: Sangoku Ransei - Haruten no Saihai;Strategy,General;;0;2011-12-22 00:00:00.000000
san-goku-shi-7;San Goku Shi VII;Strategy,Turn-Based,General;;0;2006-02-09 00:00:00.000000
san-goku-shi-8;San Goku Shi VIII;Strategy,Turn-Based,General;;0;2007-03-21 00:00:00.000000
san-goku-shi-9-with-power-up-kit;San Goku Shi IX with Power-Up Kit;Strategy,Turn-Based,General;;0;2011-03-10 00:00:00.000000
san-goku-shi-6;San Goku Shi VI;Strategy,General;;0;2005-10-06 00:00:00.000000
san-goku-shi-5;San Goku Shi V;Strategy,Turn-Based,General;;0;2005-04-01 00:00:00.000000
saru-get-you-pipo-saru-racer;Saru Get You: Pipo Saru Racer;Racing,Arcade,Automobile;;0;2006-12-07 00:00:00.000000
saru-get-you-sarusaru-daisakusen;Saru Get You: SaruSaru Daisakusen;Action,General;h.a.n.d. Inc. / SCEI;0;2007-07-26 00:00:00.000000
sbk-09-superbike-world-championship;SBK-09 Superbike World Championship;Racing,Simulation,Automobile;Milestone S.r.l / Black Bean Games;0;2009-05-29 00:00:00.000000
sbk-superbike-world-championship;SBK Superbike World Championship;Racing,Simulation,Automobile;Milestone S.r.l / Conspiracy Entertainment;58;2009-03-17 00:00:00.000000
scared-rider-xechs-i+fd-portable;Scared Rider Xechs I+FD Portable;Adventure,Visual Novel;;0;2012-04-26 00:00:00.000000
scarface-money-power-respect;Scarface: Money. Power. Respect.;Strategy,Management,Business / Tycoon;Farsight Studios / Sierra Entertainment;58;2006-10-08 00:00:00.000000
school-rumble-anesan-jiken-desu;School Rumble: Anesan Jiken Desu!;Adventure,General;Kid / Bandai;0;2005-07-07 00:00:00.000000
scooby-doo-whos-watching-who;Scooby Doo! Who's Watching Who?;Adventure,General;;54;2006-10-16 00:00:00.000000
scooby-doo-whos-watching-who;Scooby Doo! Who's Watching Who?;Adventure;THQ;54;2006-10-16 00:00:00.000000
scrabble;Scrabble;Miscellaneous,Board / Card Game;Stainless Games / Electronic Arts;74;2009-03-17 00:00:00.000000
sd-gundam-g-generation-portable;SD Gundam G Generation Portable;Strategy,Turn-Based,General;Namco Bandai Games / Bandai;0;2006-08-03 00:00:00.000000
sd-gundam-g-generation-world;SD Gundam G Generation World;Strategy,Turn-Based,Tactics;;0;2011-02-24 00:00:00.000000
second-novel-kanojo-no-natsu-15-bun-no-kioku;Second Novel: Kanojo no Natsu, 15-Bun no Kioku;Adventure,General;;0;2010-07-29 00:00:00.000000
secret-agent-clank;Secret Agent Clank;Action,Platformer,3D;High Impact Games / SCEA;72;2008-06-17 00:00:00.000000
secret-game-killer-queen-portable;Secret Game: Killer Queen Portable;Adventure,General;;0;2010-05-27 00:00:00.000000
secret-of-evangelion-portable;Secret of Evangelion Portable;Adventure,General;;0;2007-06-28 00:00:00.000000
sega-genesis-collection;Sega Genesis Collection;Miscellaneous,Compilation;;82;2006-11-16 00:00:00.000000
sega-genesis-collection;Sega Genesis Collection;Miscellaneous;Sega;82;2006-11-16 00:00:00.000000
sega-rally-revo;Sega Rally Revo;Racing,Arcade,Automobile;Bugbear / Sega;74;2007-10-09 00:00:00.000000
seinaru-kana-orichalcum-no-na-no-motoni;Seinaru Kana: Orichalcum no Na no Motoni;Strategy,Turn-Based,Tactics;Xuse / CyberFront;0;2012-04-19 00:00:00.000000
sekai-de-ichiban-ng-na-koi-full-house;Sekai De Ichiban NG na Koi: Full House;Action,General;;0;2011-07-28 00:00:00.000000
sekai-wa-atashi-de-mawatteru-hikari-to-yami-no-princess;Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess;Role-Playing,General;;0;2009-07-09 00:00:00.000000
sengoku-basara-battle-heroes;Sengoku Basara: Battle Heroes;Action,Beat-'Em-Up,2D;Access Games / Capcom;0;2009-04-09 00:00:00.000000
sengoku-basara-chronicle-heroes;Sengoku Basara: Chronicle Heroes;Action,General;;0;2011-07-21 00:00:00.000000
sengoku-cannon-sengoku-ace-episode-3;Sengoku Cannon: Sengoku Ace Episode III;Action,Shooter,Shoot-'Em-Up,Horizontal;Psikyo / Xnauts;0;2005-07-28 00:00:00.000000
sengoku-efuda-yuugi-hototogisu-ran;Sengoku Efuda Yuugi: Hototogisu Ran;Miscellaneous,Board / Card Game;;0;2008-11-13 00:00:00.000000
sengoku-efuda-yuugi-hototogisu-tairan;Sengoku Efuda Yuugi: Hototogisu Tairan;Miscellaneous,Board / Card Game;;0;2010-09-09 00:00:00.000000
sengoku-hime-2-arashi-hyakubana-senran-tatsukaze-no-gotoku;Sengoku Hime 2 Arashi: Hyakubana, Senran Tatsukaze no Gotoku;Strategy,General;;0;2010-12-02 00:00:00.000000
sengoku-hime-3-tenka-o-kirisaku-hikari-to-kage;Sengoku Hime 3: Tenka o Kirisaku Hikari to Kage;Strategy,General;;0;2012-03-29 00:00:00.000000
sengoku-hime-senran-ni-mau-otometachi;Sengoku Hime: Senran ni Mau Otometachi;Adventure,General;;0;2009-11-12 00:00:00.000000
sengoku-musou-3-z-special;Sengoku Musou 3 Z Special;Action,Beat-'Em-Up,3D;;0;2012-02-16 00:00:00.000000
sengoku-tenka-touitsu;Sengoku Tenka Touitsu;Strategy,General;;0;2009-03-26 00:00:00.000000
senjou-no-valkyria-3-extra-edition;Senjou no Valkyria 3: Extra Edition;Strategy,Turn-Based,Tactics;Media Vision / Sega;0;2011-11-23 00:00:00.000000
senjou-no-valkyria-3;Senjou no Valkyria 3;Strategy,Turn-Based,Tactics;Media Vision / Sega;0;2011-01-27 00:00:00.000000
senritsu-no-stratus;Senritsu no Stratus;Role-Playing,Action RPG;NUDE MAKER,Y.K. / Konami;0;2011-10-27 00:00:00.000000
shadow-of-destiny;Shadow of Destiny;Adventure,3D,Third-Person;Konami;54;2010-01-26 00:00:00.000000
shanghai;Shanghai;Puzzle,General;;0;2006-03-23 00:00:00.000000
sharin-no-kuni-himawari-no-shoujo;Sharin no Kuni, Himawari no Shoujo;Adventure,Visual Novel;;0;2012-02-23 00:00:00.000000
shaun-white-snowboarding;Shaun White Snowboarding;Sports,Individual,Ski / Snowboard;;70;2008-11-16 00:00:00.000000
shaun-white-snowboarding;Shaun White Snowboarding;Sports;Ubisoft;70;2008-11-16 00:00:00.000000
